macros,positive frequency,length
('light_match_m18'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m16'),3,4
('mend_fuse_f24'  'light_match_m24'  'light_match_m16'  'mend_fuse_f16'),2,4
('light_match_m24'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),2,4
('light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m20'  'light_match_m18'),1,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m20'  'light_match_m18'  'mend_fuse_f17'),1,5
('mend_fuse_f21'  'light_match_m20'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m23'),1,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m23'  'mend_fuse_f23'),1,5
('mend_fuse_f17'  'light_match_m18'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m18'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'),1,5
('light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m16'),3,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m16'  'mend_fuse_f16'),2,5
('mend_fuse_f24'  'light_match_m24'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),2,5
('light_match_m24'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'),2,5
('light_match_m24'  'light_match_m17'),2,2
('light_match_m17'  'light_match_m25'),2,2
('mend_fuse_f24'  'light_match_m24'  'light_match_m17'),2,3
('light_match_m24'  'light_match_m17'  'mend_fuse_f18'),2,3
('mend_fuse_f18'  'light_match_m17'  'light_match_m25'),2,3
('light_match_m17'  'light_match_m25'  'mend_fuse_f25'),2,3
('light_match_m18'  'light_match_m20'  'mend_fuse_f21'),2,3
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m17'),2,4
('mend_fuse_f24'  'light_match_m24'  'light_match_m17'  'mend_fuse_f18'),2,4
('light_match_m24'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),2,4
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'  'light_match_m25'),2,4
('mend_fuse_f18'  'light_match_m17'  'light_match_m25'  'mend_fuse_f25'),2,4
('light_match_m17'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),2,4
('mend_fuse_f17'  'light_match_m18'  'light_match_m20'  'mend_fuse_f21'),2,4
('light_match_m18'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'),2,4
('light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m17'),2,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m17'  'mend_fuse_f18'),2,5
('mend_fuse_f24'  'light_match_m24'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),2,5
('light_match_m24'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'),2,5
('light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'  'light_match_m25'),2,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'  'light_match_m25'  'mend_fuse_f25'),2,5
('mend_fuse_f18'  'light_match_m17'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),2,5
('light_match_m17'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'),2,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m20'  'mend_fuse_f21'),2,5
('mend_fuse_f17'  'light_match_m18'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'),2,5
('light_match_m18'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m20'),2,5
('light_match_m23'  'light_match_m17'),1,2
('light_match_m25'  'light_match_m19'),1,2
('light_match_m24'  'light_match_m20'),2,2
('mend_fuse_f23'  'light_match_m23'  'light_match_m17'),1,3
('light_match_m23'  'light_match_m17'  'mend_fuse_f18'),1,3
('mend_fuse_f25'  'light_match_m25'  'light_match_m19'),1,3
('light_match_m25'  'light_match_m19'  'mend_fuse_f19'),1,3
('mend_fuse_f17'  'light_match_m18'  'light_match_m24'),1,3
('mend_fuse_f24'  'light_match_m24'  'light_match_m20'),2,3
('light_match_m24'  'light_match_m20'  'mend_fuse_f21'),1,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m17'),1,4
('mend_fuse_f23'  'light_match_m23'  'light_match_m17'  'mend_fuse_f18'),1,4
('light_match_m23'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),1,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m19'),1,4
('mend_fuse_f25'  'light_match_m25'  'light_match_m19'  'mend_fuse_f19'),1,4
('light_match_m25'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),1,4
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m24'),1,4
('mend_fuse_f17'  'light_match_m18'  'light_match_m24'  'mend_fuse_f24'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m20'),2,4
('mend_fuse_f24'  'light_match_m24'  'light_match_m20'  'mend_fuse_f21'),1,4
('light_match_m24'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'),1,4
('light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m17'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m17'  'mend_fuse_f18'),1,5
('mend_fuse_f23'  'light_match_m23'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),1,5
('light_match_m23'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'),1,5
('light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m19'),1,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m19'  'mend_fuse_f19'),1,5
('mend_fuse_f25'  'light_match_m25'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m25'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'),1,5
('light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m24'),1,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'  'light_match_m24'  'mend_fuse_f24'),1,5
('mend_fuse_f17'  'light_match_m18'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m20'),2,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m20'  'mend_fuse_f21'),1,5
('mend_fuse_f24'  'light_match_m24'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'),1,5
('light_match_m24'  'light_match_m20'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m20'),1,5
('light_match_m18'  'light_match_m25'),1,2
('mend_fuse_f18'  'light_match_m18'  'light_match_m25'),1,3
('light_match_m18'  'light_match_m25'  'mend_fuse_f25'),1,3
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m25'),1,4
('mend_fuse_f18'  'light_match_m18'  'light_match_m25'  'mend_fuse_f25'),1,4
('light_match_m18'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m25'),1,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m25'  'mend_fuse_f25'),1,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m18'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'),1,5
('light_match_m20'  'light_match_m27'),2,2
('light_match_m25'  'light_match_m20'  'mend_fuse_f23'),1,3
('mend_fuse_f23'  'light_match_m20'  'light_match_m27'),1,3
('light_match_m20'  'light_match_m27'  'mend_fuse_f27'),2,3
('light_match_m22'  'light_match_m23'  'mend_fuse_f20'),1,3
('mend_fuse_f20'  'light_match_m23'  'light_match_m26'),1,3
('mend_fuse_f25'  'light_match_m25'  'light_match_m20'  'mend_fuse_f23'),1,4
('light_match_m25'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m27'),1,4
('mend_fuse_f23'  'light_match_m20'  'light_match_m27'  'mend_fuse_f27'),1,4
('light_match_m20'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),2,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f20'),1,4
('light_match_m22'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'  'light_match_m26'),1,4
('mend_fuse_f20'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),1,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m20'  'mend_fuse_f23'),1,5
('mend_fuse_f25'  'light_match_m25'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m25'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'),1,5
('light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m27'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m27'  'mend_fuse_f27'),1,5
('mend_fuse_f23'  'light_match_m20'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m20'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'),2,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f20'),1,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m22'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'),1,5
('light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'  'light_match_m26'),1,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),1,5
('mend_fuse_f20'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m19'  'light_match_m25'),1,2
('mend_fuse_f19'  'light_match_m19'  'light_match_m25'),1,3
('light_match_m19'  'light_match_m25'  'mend_fuse_f25'),1,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m25'),1,4
('mend_fuse_f19'  'light_match_m19'  'light_match_m25'  'mend_fuse_f25'),1,4
('light_match_m19'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m25'),1,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m25'  'mend_fuse_f25'),1,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m19'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'),1,5
('light_match_m27'  'light_match_m21'),1,2
('mend_fuse_f27'  'light_match_m27'  'light_match_m21'),1,3
('light_match_m27'  'light_match_m21'  'mend_fuse_f21'),1,3
('light_match_m21'  'light_match_m24'  'mend_fuse_f23'),1,3
('mend_fuse_f24'  'light_match_m23'  'light_match_m26'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m21'),1,4
('mend_fuse_f27'  'light_match_m27'  'light_match_m21'  'mend_fuse_f21'),1,4
('light_match_m27'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),1,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f23'),1,4
('light_match_m21'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m23'  'light_match_m26'),1,4
('mend_fuse_f24'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),1,4
('light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m21'),1,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m21'  'mend_fuse_f21'),1,5
('mend_fuse_f27'  'light_match_m27'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),1,5
('light_match_m27'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'),1,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f23'),1,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m21'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'),1,5
('light_match_m23'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m23'  'light_match_m26'),1,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),1,5
('mend_fuse_f24'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m20'  'light_match_m28'),1,2
('mend_fuse_f20'  'light_match_m20'  'light_match_m28'),1,3
('light_match_m20'  'light_match_m28'  'mend_fuse_f28'),1,3
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m28'),1,4
('mend_fuse_f20'  'light_match_m20'  'light_match_m28'  'mend_fuse_f28'),1,4
('light_match_m20'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),1,4
('light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m28'),1,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m28'  'mend_fuse_f28'),1,5
('mend_fuse_f20'  'light_match_m20'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('light_match_m20'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'),1,5
('light_match_m28'  'light_match_m23'),4,2
('mend_fuse_f28'  'light_match_m28'  'light_match_m23'),4,3
('light_match_m28'  'light_match_m23'  'mend_fuse_f23'),4,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m23'),4,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m23'  'mend_fuse_f23'),4,4
('light_match_m28'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),4,4
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m23'),4,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m23'  'mend_fuse_f23'),4,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),4,5
('light_match_m28'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'),4,5
('light_match_m25'  'light_match_m30'),2,2
('mend_fuse_f25'  'light_match_m25'  'light_match_m30'),2,3
('light_match_m25'  'light_match_m30'  'mend_fuse_f30'),2,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m30'),2,4
('mend_fuse_f25'  'light_match_m25'  'light_match_m30'  'mend_fuse_f30'),2,4
('light_match_m25'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),2,4
('light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m30'),2,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m30'  'mend_fuse_f30'),2,5
('mend_fuse_f25'  'light_match_m25'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),2,5
('light_match_m25'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'),2,5
('light_match_m22'  'light_match_m30'),1,2
('mend_fuse_f22'  'light_match_m22'  'light_match_m30'),1,3
('light_match_m22'  'light_match_m30'  'mend_fuse_f30'),1,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m30'),1,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m30'  'mend_fuse_f30'),1,4
('light_match_m22'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),1,4
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m30'),1,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m30'  'mend_fuse_f30'),1,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),1,5
('light_match_m22'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'),1,5
('light_match_m10'  'light_match_m6'),1,2
('light_match_m2'  'light_match_m9'  'mend_fuse_f11'),1,3
('mend_fuse_f10'  'light_match_m10'  'light_match_m6'),1,3
('light_match_m10'  'light_match_m6'  'mend_fuse_f6'),1,3
('mend_fuse_f2'  'light_match_m2'  'light_match_m9'  'mend_fuse_f11'),1,4
('light_match_m2'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'),1,4
('mend_fuse_f10'  'mend_fuse_f10'  'light_match_m10'  'light_match_m6'),1,4
('mend_fuse_f10'  'light_match_m10'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m10'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,4
('mend_fuse_f2'  'mend_fuse_f2'  'light_match_m2'  'light_match_m9'  'mend_fuse_f11'),1,5
('mend_fuse_f2'  'light_match_m2'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'),1,5
('light_match_m2'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'  'light_match_m9'),1,5
('light_match_m10'  'mend_fuse_f10'  'mend_fuse_f10'  'light_match_m10'  'light_match_m6'),1,5
('mend_fuse_f10'  'mend_fuse_f10'  'light_match_m10'  'light_match_m6'  'mend_fuse_f6'),1,5
('mend_fuse_f10'  'light_match_m10'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m10'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'),1,5
('mend_fuse_f11'  'light_match_m9'  'light_match_m6'),1,3
('mend_fuse_f11'  'mend_fuse_f11'  'light_match_m9'  'light_match_m6'),1,4
('mend_fuse_f11'  'light_match_m9'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'  'light_match_m9'  'light_match_m6'),1,5
('mend_fuse_f11'  'mend_fuse_f11'  'light_match_m9'  'light_match_m6'  'mend_fuse_f6'),1,5
('mend_fuse_f11'  'light_match_m9'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m11'  'light_match_m3'),1,2
('light_match_m5'  'light_match_m12'),1,2
('mend_fuse_f12'  'light_match_m11'  'light_match_m3'),1,3
('light_match_m11'  'light_match_m3'  'mend_fuse_f3'),1,3
('mend_fuse_f5'  'light_match_m5'  'light_match_m12'),1,3
('light_match_m5'  'light_match_m12'  'mend_fuse_f9'),1,3
('light_match_m12'  'light_match_m6'  'mend_fuse_f6'),1,3
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m11'  'light_match_m3'),1,4
('mend_fuse_f12'  'light_match_m11'  'light_match_m3'  'mend_fuse_f3'),1,4
('light_match_m11'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'),1,4
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m12'),1,4
('mend_fuse_f5'  'light_match_m5'  'light_match_m12'  'mend_fuse_f9'),1,4
('light_match_m5'  'light_match_m12'  'mend_fuse_f9'  'mend_fuse_f9'),1,4
('mend_fuse_f9'  'light_match_m12'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m12'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,4
('light_match_m11'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m11'  'light_match_m3'),1,5
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m11'  'light_match_m3'  'mend_fuse_f3'),1,5
('mend_fuse_f12'  'light_match_m11'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'),1,5
('light_match_m11'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'),1,5
('light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m12'),1,5
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m12'  'mend_fuse_f9'),1,5
('mend_fuse_f5'  'light_match_m5'  'light_match_m12'  'mend_fuse_f9'  'mend_fuse_f9'),1,5
('light_match_m5'  'light_match_m12'  'mend_fuse_f9'  'mend_fuse_f9'  'light_match_m12'),1,5
('mend_fuse_f9'  'mend_fuse_f9'  'light_match_m12'  'light_match_m6'  'mend_fuse_f6'),1,5
('mend_fuse_f9'  'light_match_m12'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m12'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'),1,5
('light_match_m12'  'light_match_m9'),1,2
('light_match_m6'  'light_match_m12'  'mend_fuse_f12'),1,3
('mend_fuse_f12'  'light_match_m12'  'light_match_m9'),1,3
('light_match_m12'  'light_match_m9'  'mend_fuse_f11'),1,3
('mend_fuse_f7'  'light_match_m10'  'light_match_m11'),1,3
('light_match_m10'  'light_match_m11'  'mend_fuse_f9'),1,3
('mend_fuse_f6'  'light_match_m6'  'light_match_m12'  'mend_fuse_f12'),1,4
('light_match_m6'  'light_match_m12'  'mend_fuse_f12'  'mend_fuse_f12'),1,4
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m9'),1,4
('mend_fuse_f12'  'light_match_m12'  'light_match_m9'  'mend_fuse_f11'),1,4
('light_match_m12'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'),1,4
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m10'  'light_match_m11'),1,4
('mend_fuse_f7'  'light_match_m10'  'light_match_m11'  'mend_fuse_f9'),1,4
('light_match_m10'  'light_match_m11'  'mend_fuse_f9'  'mend_fuse_f9'),1,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'  'light_match_m12'  'mend_fuse_f12'),1,5
('mend_fuse_f6'  'light_match_m6'  'light_match_m12'  'mend_fuse_f12'  'mend_fuse_f12'),1,5
('light_match_m6'  'light_match_m12'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'),1,5
('light_match_m12'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m9'),1,5
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m9'  'mend_fuse_f11'),1,5
('mend_fuse_f12'  'light_match_m12'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'),1,5
('light_match_m12'  'light_match_m9'  'mend_fuse_f11'  'mend_fuse_f11'  'light_match_m9'),1,5
('light_match_m10'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m10'  'light_match_m11'),1,5
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m10'  'light_match_m11'  'mend_fuse_f9'),1,5
('mend_fuse_f7'  'light_match_m10'  'light_match_m11'  'mend_fuse_f9'  'mend_fuse_f9'),1,5
('light_match_m10'  'light_match_m11'  'mend_fuse_f9'  'mend_fuse_f9'  'light_match_m11'),1,5
('light_match_m13'  'light_match_m5'),1,2
('light_match_m5'  'light_match_m11'),1,2
('light_match_m7'  'light_match_m14'),3,2
('mend_fuse_f13'  'light_match_m13'  'light_match_m5'),1,3
('light_match_m13'  'light_match_m5'  'mend_fuse_f5'),1,3
('mend_fuse_f5'  'light_match_m5'  'light_match_m11'),1,3
('light_match_m5'  'light_match_m11'  'mend_fuse_f12'),1,3
('mend_fuse_f7'  'light_match_m7'  'light_match_m14'),3,3
('light_match_m7'  'light_match_m14'  'mend_fuse_f14'),3,3
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m5'),1,4
('mend_fuse_f13'  'light_match_m13'  'light_match_m5'  'mend_fuse_f5'),1,4
('light_match_m13'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'),1,4
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m11'),1,4
('mend_fuse_f5'  'light_match_m5'  'light_match_m11'  'mend_fuse_f12'),1,4
('light_match_m5'  'light_match_m11'  'mend_fuse_f12'  'mend_fuse_f12'),1,4
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m14'),3,4
('mend_fuse_f7'  'light_match_m7'  'light_match_m14'  'mend_fuse_f14'),3,4
('light_match_m7'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),3,4
('light_match_m13'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m5'),1,5
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m5'  'mend_fuse_f5'),1,5
('mend_fuse_f13'  'light_match_m13'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'),1,5
('light_match_m13'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'),1,5
('light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m11'),1,5
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'  'light_match_m11'  'mend_fuse_f12'),1,5
('mend_fuse_f5'  'light_match_m5'  'light_match_m11'  'mend_fuse_f12'  'mend_fuse_f12'),1,5
('light_match_m5'  'light_match_m11'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m11'),1,5
('light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m14'),3,5
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m14'  'mend_fuse_f14'),3,5
('mend_fuse_f7'  'light_match_m7'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),3,5
('light_match_m7'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'),3,5
('light_match_m15'  'light_match_m6'),1,2
('mend_fuse_f15'  'light_match_m15'  'light_match_m6'),1,3
('light_match_m15'  'light_match_m6'  'mend_fuse_f6'),1,3
('mend_fuse_f6'  'light_match_m6'  'light_match_m8'),1,3
('light_match_m6'  'light_match_m8'  'mend_fuse_f8'),1,3
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m6'),1,4
('mend_fuse_f15'  'light_match_m15'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m15'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'  'light_match_m8'),1,4
('mend_fuse_f6'  'light_match_m6'  'light_match_m8'  'mend_fuse_f8'),1,4
