macros,positive frequency,length
('move_r0_p1'  'move_r1_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'move_r1_p1'),2,5
('move_r1_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'move_r1_p1'  'make_treatment_r0_b0_p1'),2,5
('move_r0_p1'  'make_treatment_r0_b0_p1'  'move_r1_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),2,5
('make_treatment_r0_b0_p1'  'move_r1_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'),2,5
('move_r1_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'make_treatment_r0_b0_p1'),2,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p1'),2,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),2,5
('load_r0_b0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),2,5
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r1_p4'),2,5
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r1_p4'  'load_r1_b1_p1'),2,5
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r1_p4'  'load_r1_b1_p1'  'move_r1_p4'),2,5
('load_r1_b1_p1'  'move_r1_p4'  'load_r1_b1_p1'  'move_r1_p4'  'make_treatment_r1_b1_p4'),2,5
('move_r1_p4'  'load_r1_b1_p1'  'move_r1_p4'  'make_treatment_r1_b1_p4'  'make_treatment_r1_b1_p1'),2,5
('load_r1_b1_p1'  'move_r1_p4'  'make_treatment_r1_b1_p4'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p4'),2,5
('move_r1_p4'  'make_treatment_r1_b1_p4'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p4'  'load_r1_b1_p4'),2,5
('make_treatment_r1_b1_p4'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p4'  'load_r1_b1_p4'  'load_r1_b1_p4'),2,5
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p4'  'load_r1_b1_p4'  'load_r1_b1_p4'  'make_treatment_r1_b1_p4'),2,5
('move_r0_p5'  'load_r0_b1_p1'),2,2
('load_r0_b1_p5'  'move_r0_p3'),2,2
('make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'),2,3
('load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'),2,3
('move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'),2,3
('load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'),2,3
('load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'),2,3
('load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'),2,3
('move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'),2,3
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'),2,3
('make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'),2,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p1'),2,4
('move_r0_DEPOT'  'make_treatment_r0_b0_p1'  'move_r0_DEPOT'  'unload_at_depot_r0'),1,4
('make_treatment_r0_b1_p1'  'make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'),2,4
('make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'),2,4
('load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'),2,4
('move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'),2,4
('load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p1'),2,4
('make_treatment_r0_b1_p5'  'load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'),2,4
('load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'),2,4
('load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b1_p3'),2,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'),2,4
('move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'),2,4
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'),2,4
('make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'),2,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p1'),2,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p1'  'load_r0_b0_p5'),2,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r0_DEPOT'),1,5
('load_r0_b0_p1'  'move_r0_DEPOT'  'make_treatment_r0_b0_p1'  'move_r0_DEPOT'  'unload_at_depot_r0'),1,5
('move_r0_DEPOT'  'make_treatment_r0_b0_p1'  'move_r0_DEPOT'  'unload_at_depot_r0'  'load_at_depot_r0_b1'),1,5
('move_r0_p1'  'make_treatment_r0_b1_p1'  'make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'),2,5
('make_treatment_r0_b1_p1'  'make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'),2,5
('make_treatment_r0_b1_p1'  'load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'),2,5
('load_r0_b1_p1'  'move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'),2,5
('move_r0_p5'  'load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p1'),2,5
('load_r0_b1_p1'  'move_r0_p5'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p1'  'make_treatment_r0_b1_p5'),2,5
('make_treatment_r0_b1_p1'  'make_treatment_r0_b1_p5'  'load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'),2,5
('make_treatment_r0_b1_p5'  'load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'),2,5
('load_r0_b1_p5'  'load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b1_p3'),2,5
('load_r0_b1_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'),2,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'),2,5
('move_r0_p3'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'),2,5
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'),2,5
('make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'  'make_treatment_r0_b1_p3'),2,5
('make_treatment_r0_b0_p5'  'move_r0_p1'),1,2
('move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,3
('load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'),1,3
('make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,3
('load_r0_b0_p5'  'move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,4
('move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'),1,4
('load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,5
('load_r0_b0_p5'  'move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'),1,5
('move_r0_p1'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,5
('load_r0_b0_p5'  'make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,5
('make_treatment_r0_b0_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,5
('load_r0_b0_p3'  'move_r1_p1'),2,2
('move_r1_p1'  'make_treatment_r0_b0_p3'),2,2
('make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'),1,2
('make_treatment_r1_b1_p1'  'move_r0_p5'),1,2
('move_r0_p5'  'make_treatment_r1_b1_p1'),1,2
('load_r1_b1_p1'  'move_r0_p5'),1,2
('move_r0_p5'  'load_r1_b1_p1'),1,2
('load_r1_b1_p1'  'make_treatment_r0_b0_p5'),1,2
('make_treatment_r1_b1_p1'  'move_r1_p5'),1,2
('load_r1_b1_p5'  'move_r0_p1'),2,2
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'),1,2
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'),1,2
('load_r0_b0_p1'  'move_r1_p3'),2,2
('move_r1_p3'  'load_r0_b0_p1'),1,2
('load_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,2
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'),2,3
('load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'),1,3
('move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,3
('move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'),1,3
('make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'),1,3
('make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'),1,3
('move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,3
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),1,3
('load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'),1,3
('move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'),1,3
('load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),1,3
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'),1,3
('make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'),1,3
('move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'),1,3
('move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),1,3
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'),2,3
('load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'),1,3
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'),1,3
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'),1,3
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,3
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,3
('load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'),2,3
('move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'),1,3
('move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,3
('load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,3
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'),2,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'),1,4
('load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,4
('move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'),1,4
('move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'),1,4
('make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'),1,4
('make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,4
('move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),1,4
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'),1,4
('load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'),1,4
('move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),1,4
('load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'),1,4
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'),1,4
('make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'),1,4
('move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),1,4
('move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),1,4
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'),2,4
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'),1,4
('load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,4
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'),1,4
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,4
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,4
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'),1,4
('load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'),1,4
('move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,4
('move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,4
('load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'),2,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'),1,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,5
('load_r0_b0_p3'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'),1,5
('move_r1_p1'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'),1,5
('move_r1_p1'  'make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'),1,5
('make_treatment_r0_b0_p3'  'make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,5
('make_treatment_r1_b1_p1'  'move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),1,5
('move_r0_p5'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'),1,5
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'),1,5
('load_r1_b1_p1'  'move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),1,5
('move_r0_p5'  'load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'),1,5
('load_r1_b1_p1'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'),1,5
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'),1,5
('make_treatment_r1_b1_p1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),1,5
('move_r1_p5'  'move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),1,5
('move_r1_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,5
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'),1,5
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'),1,5
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,5
('load_r1_b1_p5'  'move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'),1,5
('move_r0_p1'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'),1,5
('move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,5
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,5
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'),1,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'),1,5
('load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,5
('move_r1_p3'  'move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,5
('move_r1_p3'  'load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,5
('load_r0_b0_p1'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'),1,5
('make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'  'load_r1_b1_p3'  'make_treatment_r1_b1_p3'),2,5
('load_at_depot_r1_b1'  'move_r0_p5'),1,2
('move_r0_p3'  'make_treatment_r0_b0_p5'),1,2
('make_treatment_r0_b0_p3'  'move_r1_p1'),1,2
('move_r0_p1'  'make_treatment_r1_b1_p5'),1,2
('make_treatment_r1_b1_p5'  'move_r0_p1'),1,2
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r0_p5'),1,3
('load_at_depot_r1_b1'  'move_r0_p5'  'move_r0_p5'),1,3
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'),1,3
('move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'),1,3
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,3
('load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,3
('move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'),1,3
('make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'),1,3
('load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'),1,3
('move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'),1,3
('make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,3
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,3
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,3
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r0_p5'  'move_r0_p5'),1,4
('load_at_depot_r1_b1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),1,4
('load_r0_b0_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'),1,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'),1,4
('move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,4
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),1,4
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,4
('load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'),1,4
('move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'),1,4
('make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),1,4
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'),1,4
('load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'),1,4
('move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,4
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,4
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'),1,4
('load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,4
('move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,4
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,4
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),1,5
('load_at_depot_r1_b1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,5
('load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'),1,5
('load_r0_b0_p5'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p3'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),1,5
('make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),1,5
('make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'),1,5
('load_r0_b0_p3'  'load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'),1,5
('load_r0_b0_p3'  'move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'),1,5
('move_r1_p1'  'make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),1,5
('make_treatment_r0_b0_p3'  'move_r1_p1'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,5
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'),1,5
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'),1,5
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'),1,5
('load_r1_b1_p5'  'move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'),1,5
('move_r0_p1'  'make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'),1,5
('make_treatment_r1_b1_p5'  'move_r0_p1'  'make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'),1,5
('make_treatment_r0_b0_p1'  'make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'),1,5
('make_treatment_r0_b0_p1'  'load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'),1,5
('load_r0_b0_p1'  'load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,5
('load_r0_b0_p1'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'),1,5
('move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'),1,5
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r0_b0_p1'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'),1,5
('move_r0_p5'  'make_treatment_r0_b0_p4'),1,2
('make_treatment_r0_b0_p4'  'move_r0_p5'),1,2
('load_r0_b1_p5'  'move_r0_p4'),2,2
('make_treatment_r0_b1_p4'  'make_treatment_r0_b1_p5'),4,2
('make_treatment_r0_b1_p5'  'make_treatment_r0_b1_p4'),4,2
('load_r0_b0_p4'  'move_r0_p5'  'make_treatment_r0_b0_p4'),1,3
('move_r0_p5'  'make_treatment_r0_b0_p4'  'move_r0_p5'),1,3
